word count,Sentence,Word 1,Word 2,Word 3,Word 4,Word 5,Word 6,Word 7,Word 8,Word 9,Word 10,Word 11,Word 12,Word 13,Word 14,Word 15,Word 16,Word 17,Word 18
11,そうすると、三日に一度ぐらいになる。,"そう, (I think) so
Volitional (verb conjugation)","する, to do, to try","と, And
together with (a person)
to take off","三, three","日, day
day of month","に, Movement: to, at
IN ORDER TO…(verb conjugation)","一, one","度, . . . degrees (temperature)
counter for occurences","ぐらい, about (approximate measurement)","に, Movement: to, at
IN ORDER TO…(verb conjugation)","なる, to become",,,,,,,
10,そこであなたを引き出しに来たのです。,"そこ, there","で, Movement: at place, by way of
by (means of transportation); with (a tool)","あなた, you","を, Direct object particle","引き出し, withdrawal","に, Movement: to, at
IN ORDER TO…(verb conjugation)","来, to come","た, PAST","の, Possession particle","です, I am . . . .",,,,,,,,
10,そしてそうなるのは無理はないと思う。,"そして, and","そう, (I think) so
Volitional (verb conjugation)","なる, to become","の, Possession particle","は, Subject particle
to wear/to put on (a sword)
to stick/to paste","無理, impossible","は, Subject particle
to wear/to put on (a sword)
to stick/to paste","ない, there isn't, doesn't have","と, And
together with (a person)
to take off","思う, to think",,,,,,,,
9,そしてそこを通ると、ものすごく暑い。,"そして, and","そこ, there","を, Direct object particle","通る, to go through; to pass","と, And
together with (a person)
to take off","ものすごく, extremely","暑い, hot (weather, etc), warm",,,,,,,,,,,
11,そしてその音が例の音楽をやるのです。,"そして, and","その, that . . .","音, sound","が, Subject particle
. . . , but","例, example","の, Possession particle","音楽, music","を, Direct object particle","やる, to do/to have sexual intercourse/to kill/to give (to inferiors, animals, etc.)/to dispatch (a letter)/to send/to study/to perform/to play (sports, game)/to have (eat, drink, smoke)/to row (a boat)/to run or operate (a restaurant)","の, Possession particle","です, I am . . . .",,,,,,,
11,そしてその先には生活はないのである。,"そして, and","その, that . . .","先, the future, priority, precedence, former, previous, old, late","に, Movement: to, at
IN ORDER TO…(verb conjugation)","は, Subject particle
to wear/to put on (a sword)
to stick/to paste","生活, life; living","は, Subject particle
to wear/to put on (a sword)
to stick/to paste","ない, there isn't, doesn't have","の, Possession particle","で, Movement: at place, by way of
by (means of transportation); with (a tool)","ある, one . . .
to be (usu. of inanimate objects), to exist, to be located, to have, to possess, to take place",,,,,,,
10,そしてそれが僕には自分でもうれしい。,"そして, and","それ, that one","が, Subject particle
. . . , but","僕, I (used by men)","に, Movement: to, at
IN ORDER TO…(verb conjugation)","は, Subject particle
to wear/to put on (a sword)
to stick/to paste","自分, myself, oneself","で, Movement: at place, by way of
by (means of transportation); with (a tool)","も, As well","うれしい, glad",,,,,,,,
9,そして捨てる文化は、働く文化である。,"そして, and","捨てる, to throw away","文化, culture","は, Subject particle
to wear/to put on (a sword)
to stick/to paste","働く, to work/to labor/to do/to act/to commit/to practise/to work on/to come into play/to be conjugated/to reduce the price","文化, culture","で, Movement: at place, by way of
by (means of transportation); with (a tool)","ある, one . . .
to be (usu. of inanimate objects), to exist, to be located, to have, to possess, to take place",,,,,,,,,,
9,そのため、いろいろ考えることも多い。,"その, that . . .","ため, to save money","いろいろ, various; different kinds of","考える, to think (about); to consider","こと, things; matters","も, As well","多い, there are many . . .",,,,,,,,,,,
10,その現金収入で、また次の作品を作る。,"その, that . . .","現金, cash","収入, income","で, Movement: at place, by way of
by (means of transportation); with (a tool)","また, again/and","次, next, stage, station, subsequent","の, Possession particle","作品, work (of art, etc.)","を, Direct object particle","作る, to make, to create, to manufacture, to draw up, to write, to compose, to build, to coin, to cultivate, to organize, to establish",,,,,,,,
13,その次には私の目に見えない人たちも。,"その, that . . .","次, next, stage, station, subsequent","に, Movement: to, at
IN ORDER TO…(verb conjugation)","は, Subject particle
to wear/to put on (a sword)
to stick/to paste","私, I","の, Possession particle","目, eye","に, Movement: to, at
IN ORDER TO…(verb conjugation)","見え, to be visible","ない, there isn't, doesn't have","人, man/person/human being/mankind/people/character/personality/true man/man of talent/adult/other people/messenger/visitor","たち, [makes a noun plural]","も, As well",,,,,
10,その前にやることがたくさんあるのよ。,"その, that . . .","前, before/in front","に, Movement: to, at
IN ORDER TO…(verb conjugation)","やる, to do/to have sexual intercourse/to kill/to give (to inferiors, animals, etc.)/to dispatch (a letter)/to send/to study/to perform/to play (sports, game)/to have (eat, drink, smoke)/to row (a boat)/to run or operate (a restaurant)","こと, things; matters","が, Subject particle
. . . , but","たくさん, many, a lot, much","ある, one . . .
to be (usu. of inanimate objects), to exist, to be located, to have, to possess, to take place","の, Possession particle","よ, You know?",,,,,,,,
11,それからその塩は海から取るのですか？,"それ, that one","から, From","その, that . . .","塩, salt","は, Subject particle
to wear/to put on (a sword)
to stick/to paste","海, sea, ocean","から, From","取る, to take, to pick up, to harvest, to earn, to choose","の, Possession particle","です, I am . . . .","か, Question particle
or",,,,,,,
11,それから次の晩も、また次の晩も……。,"それ, that one","から, From","次, next, stage, station, subsequent","の, Possession particle","晩, evening","も, As well","また, again/and","次, next, stage, station, subsequent","の, Possession particle","晩, evening","も, As well",,,,,,,
10,それでは、お兄さんもたいへんですね。,"それ, that one","で, Movement: at place, by way of
by (means of transportation); with (a tool)","は, Subject particle
to wear/to put on (a sword)
to stick/to paste","お, politeness/respect prefix","兄, elder brother","さん, Mr./Ms. . . .","も, As well","たいへん, awful, dreadful, terrible, very","です, I am . . . .","ね, Right?",,,,,,,,
11,それで忙しいかどうかと聞くのである。,"それ, that one","で, Movement: at place, by way of
by (means of transportation); with (a tool)","忙しい, be busy, be engaged","か, Question particle
or","どう, how","か, Question particle
or","と, And
together with (a person)
to take off","聞く, to hear","の, Possession particle","で, Movement: at place, by way of
by (means of transportation); with (a tool)","ある, one . . .
to be (usu. of inanimate objects), to exist, to be located, to have, to possess, to take place",,,,,,,
11,それとも女までが自分にそんな考えを。,"それ, that one","と, And
together with (a person)
to take off","も, As well","女, woman, female","まで, To, until","が, Subject particle
. . . , but","自分, myself, oneself","に, Movement: to, at
IN ORDER TO…(verb conjugation)","そんな, such . . . ; that kind of . . .","考え, to think (about); to consider","を, Direct object particle",,,,,,,
14,それは一五八三年の九月のことである。,"それ, that one","は, Subject particle
to wear/to put on (a sword)
to stick/to paste","一, one","五, five","八, eight","三, three","年, year","の, Possession particle","九, nine","月, moon
month","の, Possession particle","こと, things; matters","で, Movement: at place, by way of
by (means of transportation); with (a tool)","ある, one . . .
to be (usu. of inanimate objects), to exist, to be located, to have, to possess, to take place",,,,
14,それは父の声ではなくて兄の声である。,"それ, that one","は, Subject particle
to wear/to put on (a sword)
to stick/to paste","父, father (humble)","の, Possession particle","声, voice","で, Movement: at place, by way of
by (means of transportation); with (a tool)","は, Subject particle
to wear/to put on (a sword)
to stick/to paste","なく, to lose","て, TE FORM","兄, elder brother","の, Possession particle","声, voice","で, Movement: at place, by way of
by (means of transportation); with (a tool)","ある, one . . .
to be (usu. of inanimate objects), to exist, to be located, to have, to possess, to take place",,,,
11,それまでにやることが山のようにある。,"それ, that one","まで, To, until","に, Movement: to, at
IN ORDER TO…(verb conjugation)","やる, to do/to have sexual intercourse/to kill/to give (to inferiors, animals, etc.)/to dispatch (a letter)/to send/to study/to perform/to play (sports, game)/to have (eat, drink, smoke)/to row (a boat)/to run or operate (a restaurant)","こと, things; matters","が, Subject particle
. . . , but","山, (1) mountain/(2) pile/heap/(3) climax/critical point","の, Possession particle","よう, VOLITIONAL","に, Movement: to, at
IN ORDER TO…(verb conjugation)","ある, one . . .
to be (usu. of inanimate objects), to exist, to be located, to have, to possess, to take place",,,,,,,
9,それも、こちらから誘うのは、まずい。,"それ, that one","も, As well","こちら, this person, this direction, this side, thereafter","から, From","誘う, to invite","の, Possession particle","は, Subject particle
to wear/to put on (a sword)
to stick/to paste","まずい, unappetising/unpleasant (taste, appearance, situation)/ugly/unskilful/awkward/bungling/unwise/untimely",,,,,,,,,,
9,それや、うれしいことはうれしいのよ。,"それ, that one","や, And
to do/to have sexual intercourse/to kill/to give (to inferiors, animals, etc.)/to dispatch (a letter)/to send/to study/to perform/to play (sports, game)/to have (eat, drink, smoke)/to row (a boat)/to run or operate (a restaurant)","うれしい, glad","こと, things; matters","は, Subject particle
to wear/to put on (a sword)
to stick/to paste","うれしい, glad","の, Possession particle","よ, You know?",,,,,,,,,,
9,そんなことはない、そんなことはない！,"そんな, such . . . ; that kind of . . .","こと, things; matters","は, Subject particle
to wear/to put on (a sword)
to stick/to paste","ない, there isn't, doesn't have","そんな, such . . . ; that kind of . . .","こと, things; matters","は, Subject particle
to wear/to put on (a sword)
to stick/to paste","ない, there isn't, doesn't have",,,,,,,,,,
9,ただ、信じてくれ、僕の心だけは……。,"ただ, free of charge","信じ, to believe","て, TE FORM","くれ, to give (me)","僕, I (used by men)","の, Possession particle","心, mind; heart","だけ, just . . . ; only . . .","は, Subject particle
to wear/to put on (a sword)
to stick/to paste",,,,,,,,,
12,ただの三、四字にすぎないではないか。,"ただ, free of charge","の, Possession particle","三, three","四, four","字, letter; character","に, Movement: to, at
IN ORDER TO…(verb conjugation)","すぎ, past, after, too much","ない, there isn't, doesn't have","で, Movement: at place, by way of
by (means of transportation); with (a tool)","は, Subject particle
to wear/to put on (a sword)
to stick/to paste","ない, there isn't, doesn't have","か, Question particle
or",,,,,,
9,たぶん、そう信じていいのに違いない。,"たぶん, perhaps, probably","そう, (I think) so
Volitional (verb conjugation)","信じ, to believe","て, TE FORM","いい, good","の, Possession particle","に, Movement: to, at
IN ORDER TO…(verb conjugation)","違い, difference","ない, there isn't, doesn't have",,,,,,,,,
9,ちょうど、このカラーのようにですよ。,"ちょうど, just, right, exactly","この, this","カラー, hair coloring","の, Possession particle","よう, VOLITIONAL","に, Movement: to, at
IN ORDER TO…(verb conjugation)","です, I am . . . .","よ, You know?",,,,,,,,,,
10,ちょっと話があるから外へ出て欲しい。,"ちょっと, just a minute, a short time, a while, just a little, somewhat, easily, readily, rather","話, talk/speech/chat/story/conversation
To speak","が, Subject particle
. . . , but","ある, one . . .
to be (usu. of inanimate objects), to exist, to be located, to have, to possess, to take place","から, From","外, outside, exterior","へ, Movement: toward, to","出, to put out, to send
to appear, to come forth, to leave","て, TE FORM","欲しい, wanted/wished for/in need of/desired",,,,,,,,
11,で、私、その足ですぐこちらへ来たの。,"で, Movement: at place, by way of
by (means of transportation); with (a tool)","私, I","その, that . . .","足, foot, leg","で, Movement: at place, by way of
by (means of transportation); with (a tool)","すぐ, right away","こちら, this person, this direction, this side, thereafter","へ, Movement: toward, to","来, to come","た, PAST","の, Possession particle",,,,,,,
10,ですから僕には、あなたが良いのです。,"です, I am . . . .","から, From","僕, I (used by men)","に, Movement: to, at
IN ORDER TO…(verb conjugation)","は, Subject particle
to wear/to put on (a sword)
to stick/to paste","あなた, you","が, Subject particle
. . . , but","良い, good, right, excellent, fine, suitable","の, Possession particle","です, I am . . . .",,,,,,,,
11,でも、あなた、男の人のようでもない。,"で, Movement: at place, by way of
by (means of transportation); with (a tool)","も, As well","あなた, you","男, man, male","の, Possession particle","人, man/person/human being/mankind/people/character/personality/true man/man of talent/adult/other people/messenger/visitor","の, Possession particle","よう, VOLITIONAL","で, Movement: at place, by way of
by (means of transportation); with (a tool)","も, As well","ない, there isn't, doesn't have",,,,,,,
10,でも、そんなことは、どうでもいいよ。,"で, Movement: at place, by way of
by (means of transportation); with (a tool)","も, As well","そんな, such . . . ; that kind of . . .","こと, things; matters","は, Subject particle
to wear/to put on (a sword)
to stick/to paste","どう, how","で, Movement: at place, by way of
by (means of transportation); with (a tool)","も, As well","いい, good","よ, You know?",,,,,,,,
11,でもそんなことを考えている暇はない。,"で, Movement: at place, by way of
by (means of transportation); with (a tool)","も, As well","そんな, such . . . ; that kind of . . .","こと, things; matters","を, Direct object particle","考え, to think (about); to consider","て, TE FORM","いる, (a person) is in . . . ; stays at . . .","暇, (1) free time/leisure/leave/spare time (2) farewell","は, Subject particle
to wear/to put on (a sword)
to stick/to paste","ない, there isn't, doesn't have",,,,,,,
11,どう考えても、それは自分の顔である。,"どう, how","考え, to think (about); to consider","て, TE FORM","も, As well","それ, that one","は, Subject particle
to wear/to put on (a sword)
to stick/to paste","自分, myself, oneself","の, Possession particle","顔, face","で, Movement: at place, by way of
by (means of transportation); with (a tool)","ある, one . . .
to be (usu. of inanimate objects), to exist, to be located, to have, to possess, to take place",,,,,,,
13,どこの家でもまだ戸を閉めて寝ている。,"どこ, where, what place","の, Possession particle","家, house, home, household, family","で, Movement: at place, by way of
by (means of transportation); with (a tool)","も, As well","まだ, yet/still/more/besides","戸, door (Japanese style)","を, Direct object particle","閉め, to close, to shut","て, TE FORM","寝, to sleep, to lie down","て, TE FORM","いる, (a person) is in . . . ; stays at . . .",,,,,
11,どこまでもどこまでも、海の道は続く。,"どこ, where, what place","まで, To, until","も, As well","どこ, where, what place","まで, To, until","も, As well","海, sea, ocean","の, Possession particle","道, road/street/way/method","は, Subject particle
to wear/to put on (a sword)
to stick/to paste","続く, to continue",,,,,,,
9,とてもじゃないが、運ぶことは難しい。,"とても, very, awfully, exceedingly","じゃ, well, well then","ない, there isn't, doesn't have","が, Subject particle
. . . , but","運ぶ, to carry","こと, things; matters","は, Subject particle
to wear/to put on (a sword)
to stick/to paste","難しい, difficult",,,,,,,,,,
11,はるが台所から出て来て、子供を抱く。,"はる, to stick/to paste","が, Subject particle
. . . , but","台所, kitchen","から, From","出, to put out, to send
to appear, to come forth, to leave","て, TE FORM","来, to come","て, TE FORM","子供, child","を, Direct object particle","抱く, to hold something in one’s arm",,,,,,,
11,まだ早いから活動でも見て帰るがいい。,"まだ, yet/still/more/besides","早い, early","から, From","活動, activity","で, Movement: at place, by way of
by (means of transportation); with (a tool)","も, As well","見, to see/to watch","て, TE FORM","帰る, go back, return","が, Subject particle
. . . , but","いい, good",,,,,,,
11,もうないのかと思うと、もう一本ある。,"もう, already
Volitional (verb conjugation)","ない, there isn't, doesn't have","の, Possession particle","か, Question particle
or","と, And
together with (a person)
to take off","思う, to think","と, And
together with (a person)
to take off","もう, already
Volitional (verb conjugation)","一, one","本, book
[counter for long objects]","ある, one . . .
to be (usu. of inanimate objects), to exist, to be located, to have, to possess, to take place",,,,,,,
9,も少し向こうのほうへ逃げましょうよ。,"も, As well","少し, small quantity, little, few, little while, short distance","向こう, beyond/over there/opposite direction/the other party","の, Possession particle","ほう, divide","へ, Movement: toward, to","逃げ, to run away; to escape","ましょう, POLITE VOLITIONAL","よ, You know?",,,,,,,,,
12,一月、三月、五月、七月、九月である。,"一, one","月, moon
month","三, three","月, moon
month","五, five","月, moon
month","七, seven","月, moon
month","九, nine","月, moon
month","で, Movement: at place, by way of
by (means of transportation); with (a tool)","ある, one . . .
to be (usu. of inanimate objects), to exist, to be located, to have, to possess, to take place",,,,,,
10,一人の姉だけには、辛い思い出がある。,"一人, one person","の, Possession particle","姉, elder sister","だけ, just . . . ; only . . .","に, Movement: to, at
IN ORDER TO…(verb conjugation)","は, Subject particle
to wear/to put on (a sword)
to stick/to paste","辛い, hot, spicy","思い出, memory
to recall","が, Subject particle
. . . , but","ある, one . . .
to be (usu. of inanimate objects), to exist, to be located, to have, to possess, to take place",,,,,,,,
14,何もかも二時間前に見たと同じである。,"何, what","も, As well","か, Question particle
or","も, As well","二, two","時間, time","前, before/in front","に, Movement: to, at
IN ORDER TO…(verb conjugation)","見, to see/to watch","た, PAST","と, And
together with (a person)
to take off","同じ, the same, alike","で, Movement: at place, by way of
by (means of transportation); with (a tool)","ある, one . . .
to be (usu. of inanimate objects), to exist, to be located, to have, to possess, to take place",,,,
12,家へ来なくても、会社で顔が見られる。,"家, house, home, household, family","へ, Movement: toward, to","来, to come","なく, to lose","て, TE FORM","も, As well","会社, corporation","で, Movement: at place, by way of
by (means of transportation); with (a tool)","顔, face","が, Subject particle
. . . , but","見, to see/to watch","られる, POTENTIAL FORM",,,,,,
12,家を出てから、もうまる一と月になる。,"家, house, home, household, family","を, Direct object particle","出, to put out, to send
to appear, to come forth, to leave","て, TE FORM","から, From","もう, already
Volitional (verb conjugation)","まる, ○ (correct)","一, one","と, And
together with (a person)
to take off","月, moon
month","に, Movement: to, at
IN ORDER TO…(verb conjugation)","なる, to become",,,,,,
11,絵もその時には、もっといいのを描く。,"絵, picture, painting, drawing","も, As well","その, that . . .","時, when . . . ; at the time of . . .
o'clock","に, Movement: to, at
IN ORDER TO…(verb conjugation)","は, Subject particle
to wear/to put on (a sword)
to stick/to paste","もっと, more/longer/farther","いい, good","の, Possession particle","を, Direct object particle","描く, to draw; to paint",,,,,,,
12,外は寒いが、ここには少しの風もない。,"外, outside, exterior","は, Subject particle
to wear/to put on (a sword)
to stick/to paste","寒い, cold (weather)","が, Subject particle
. . . , but","ここ, here","に, Movement: to, at
IN ORDER TO…(verb conjugation)","は, Subject particle
to wear/to put on (a sword)
to stick/to paste","少し, small quantity, little, few, little while, short distance","の, Possession particle","風, wind, breeze","も, As well","ない, there isn't, doesn't have",,,,,,
12,角のあるのは男、角のないのは女……。,"角, corner","の, Possession particle","ある, one . . .
to be (usu. of inanimate objects), to exist, to be located, to have, to possess, to take place","の, Possession particle","は, Subject particle
to wear/to put on (a sword)
to stick/to paste","男, man, male","角, corner","の, Possession particle","ない, there isn't, doesn't have","の, Possession particle","は, Subject particle
to wear/to put on (a sword)
to stick/to paste","女, woman, female",,,,,,
10,学生時代の写真は、この三枚だけです。,"学生, student","時代, age; era","の, Possession particle","写真, photograph","は, Subject particle
to wear/to put on (a sword)
to stick/to paste","この, this","三, three","枚, [counter for flat objects]","だけ, just . . . ; only . . .","です, I am . . . .",,,,,,,,
10,経験はまたこんなことも教えてくれた。,"経験, experience","は, Subject particle
to wear/to put on (a sword)
to stick/to paste","また, again/and","こんな, . . . like this; this kind of . . .","こと, things; matters","も, As well","教え, teach; tell, inform","て, TE FORM","くれ, to give (me)","た, PAST",,,,,,,,
11,後ろを見るとまだ次の電車は見えない。,"後ろ, back","を, Direct object particle","見る, to see/to watch","と, And
together with (a person)
to take off","まだ, yet/still/more/besides","次, next, stage, station, subsequent","の, Possession particle","電車, electric train","は, Subject particle
to wear/to put on (a sword)
to stick/to paste","見え, to be visible","ない, there isn't, doesn't have",,,,,,,
11,今、この女は江戸へ行くとのことです。,"今, now, at present, just now, soon","この, this","女, woman, female","は, Subject particle
to wear/to put on (a sword)
to stick/to paste","江戸, former name of Tokyo","へ, Movement: toward, to","行く, go, come, proceed","と, And
together with (a person)
to take off","の, Possession particle","こと, things; matters","です, I am . . . .",,,,,,,
9,今の季節、この時間、外はもう明るい。,"今, now, at present, just now, soon","の, Possession particle","季節, season","この, this","時間, time","外, outside, exterior","は, Subject particle
to wear/to put on (a sword)
to stick/to paste","もう, already
Volitional (verb conjugation)","明るい, bright",,,,,,,,,
10,今朝だけですか、それとも習慣ですか。,"今朝, this morning","だけ, just . . . ; only . . .","です, I am . . . .","か, Question particle
or","それ, that one","と, And
together with (a person)
to take off","も, As well","習慣, custom","です, I am . . . .","か, Question particle
or",,,,,,,,
10,今度の場合も、ことはそれと同じです。,"今度, near future","の, Possession particle","場合, case","も, As well","こと, things; matters","は, Subject particle
to wear/to put on (a sword)
to stick/to paste","それ, that one","と, And
together with (a person)
to take off","同じ, the same, alike","です, I am . . . .",,,,,,,,
10,今日はあれからちょうど七日目である。,"今日, today","は, Subject particle
to wear/to put on (a sword)
to stick/to paste","あれ, that, that one","から, From","ちょうど, just, right, exactly","七, seven","日, day
day of month","目, eye","で, Movement: at place, by way of
by (means of transportation); with (a tool)","ある, one . . .
to be (usu. of inanimate objects), to exist, to be located, to have, to possess, to take place",,,,,,,,
10,山は、見るだけで結構楽しいのである。,"山, (1) mountain/(2) pile/heap/(3) climax/critical point","は, Subject particle
to wear/to put on (a sword)
to stick/to paste","見る, to see/to watch","だけ, just . . . ; only . . .","で, Movement: at place, by way of
by (means of transportation); with (a tool)","結構, splendid, nice, well enough","楽しい, enjoyable, fun","の, Possession particle","で, Movement: at place, by way of
by (means of transportation); with (a tool)","ある, one . . .
to be (usu. of inanimate objects), to exist, to be located, to have, to possess, to take place",,,,,,,,
13,私が始めて彼の銀行で見たことである。,"私, I","が, Subject particle
. . . , but","始め, to begin","て, TE FORM","彼, he; boyfriend","の, Possession particle","銀行, bank","で, Movement: at place, by way of
by (means of transportation); with (a tool)","見, to see/to watch","た, PAST","こと, things; matters","で, Movement: at place, by way of
by (means of transportation); with (a tool)","ある, one . . .
to be (usu. of inanimate objects), to exist, to be located, to have, to possess, to take place",,,,,
10,私はこのごろいつも考えているのです。,"私, I","は, Subject particle
to wear/to put on (a sword)
to stick/to paste","このごろ, these days","いつ, when","も, As well","考え, to think (about); to consider","て, TE FORM","いる, (a person) is in . . . ; stays at . . .","の, Possession particle","です, I am . . . .",,,,,,,,
13,私はこの女の外のどこも好きではない。,"私, I","は, Subject particle
to wear/to put on (a sword)
to stick/to paste","この, this","女, woman, female","の, Possession particle","外, outside, exterior","の, Possession particle","どこ, where, what place","も, As well","好き, liking, fondness, love","で, Movement: at place, by way of
by (means of transportation); with (a tool)","は, Subject particle
to wear/to put on (a sword)
to stick/to paste","ない, there isn't, doesn't have",,,,,
12,私はこの人のを聞くのは初めてである。,"私, I","は, Subject particle
to wear/to put on (a sword)
to stick/to paste","この, this","人, man/person/human being/mankind/people/character/personality/true man/man of talent/adult/other people/messenger/visitor","の, Possession particle","を, Direct object particle","聞く, to hear","の, Possession particle","は, Subject particle
to wear/to put on (a sword)
to stick/to paste","初めて, for the first time","で, Movement: at place, by way of
by (means of transportation); with (a tool)","ある, one . . .
to be (usu. of inanimate objects), to exist, to be located, to have, to possess, to take place",,,,,,
11,私はちょっとお台所を見て来るからね。,"私, I","は, Subject particle
to wear/to put on (a sword)
to stick/to paste","ちょっと, just a minute, a short time, a while, just a little, somewhat, easily, readily, rather","お, politeness/respect prefix","台所, kitchen","を, Direct object particle","見, to see/to watch","て, TE FORM","来る, to come","から, From","ね, Right?",,,,,,,
13,私もうあの人の顔を見るのが怖いのよ。,"私, I","もう, already
Volitional (verb conjugation)","あの, er, umm, uh","人, man/person/human being/mankind/people/character/personality/true man/man of talent/adult/other people/messenger/visitor","の, Possession particle","顔, face","を, Direct object particle","見る, to see/to watch","の, Possession particle","が, Subject particle
. . . , but","怖い, frightening","の, Possession particle","よ, You know?",,,,,
14,次は、十四年三月から十五年一月まで。,"次, next, stage, station, subsequent","は, Subject particle
to wear/to put on (a sword)
to stick/to paste","十, ten","四, four","年, year","三, three","月, moon
month","から, From","十, ten","五, five","年, year","一, one","月, moon
month","まで, To, until",,,,
14,次は、十四年四月から十五年四月まで。,"次, next, stage, station, subsequent","は, Subject particle
to wear/to put on (a sword)
to stick/to paste","十, ten","四, four","年, year","四, four","月, moon
month","から, From","十, ten","五, five","年, year","四, four","月, moon
month","まで, To, until",,,,
10,自分には、いつも作品だけが問題です。,"自分, myself, oneself","に, Movement: to, at
IN ORDER TO…(verb conjugation)","は, Subject particle
to wear/to put on (a sword)
to stick/to paste","いつ, when","も, As well","作品, work (of art, etc.)","だけ, just . . . ; only . . .","が, Subject particle
. . . , but","問題, problem/question","です, I am . . . .",,,,,,,,
9,自分のため、みんなのため、働くこと。,"自分, myself, oneself","の, Possession particle","ため, to save money","みんな, all/everyone/everybody","の, Possession particle","ため, to save money","働く, to work/to labor/to do/to act/to commit/to practise/to work on/to come into play/to be conjugated/to reduce the price","こと, things; matters",,,,,,,,,,
10,自分の部屋であることに間違いはない。,"自分, myself, oneself","の, Possession particle","部屋, room","で, Movement: at place, by way of
by (means of transportation); with (a tool)","ある, one . . .
to be (usu. of inanimate objects), to exist, to be located, to have, to possess, to take place","こと, things; matters","に, Movement: to, at
IN ORDER TO…(verb conjugation)","間違い, mistake","は, Subject particle
to wear/to put on (a sword)
to stick/to paste","ない, there isn't, doesn't have",,,,,,,,
11,手伝うでもなく、女はそれを見ている。,"手伝う, to help","で, Movement: at place, by way of
by (means of transportation); with (a tool)","も, As well","なく, to lose","女, woman, female","は, Subject particle
to wear/to put on (a sword)
to stick/to paste","それ, that one","を, Direct object particle","見, to see/to watch","て, TE FORM","いる, (a person) is in . . . ; stays at . . .",,,,,,,
12,少し金がないと本を買うに不便で困る。,"少し, small quantity, little, few, little while, short distance","金, money","が, Subject particle
. . . , but","ない, there isn't, doesn't have","と, And
together with (a person)
to take off","本, book
[counter for long objects]","を, Direct object particle","買う, buy, shop, purchase","に, Movement: to, at
IN ORDER TO…(verb conjugation)","不便, inconvenient","で, Movement: at place, by way of
by (means of transportation); with (a tool)","困る, to be worried/bothered",,,,,,
10,食べ物はどうかと言うと、悪いと言う。,"食べ物, food","は, Subject particle
to wear/to put on (a sword)
to stick/to paste","どう, how","か, Question particle
or","と, And
together with (a person)
to take off","言う, to complain
to talk behind someone’s back
say, state, express, be said, be called, named","と, And
together with (a person)
to take off","悪い, bad/inferior","と, And
together with (a person)
to take off","言う, to complain
to talk behind someone’s back
say, state, express, be said, be called, named",,,,,,,,
14,船はいつの間にか海にいるではないか。,"船, ship; boat","は, Subject particle
to wear/to put on (a sword)
to stick/to paste","いつ, when","の, Possession particle","間, between","に, Movement: to, at
IN ORDER TO…(verb conjugation)","か, Question particle
or","海, sea, ocean","に, Movement: to, at
IN ORDER TO…(verb conjugation)","いる, (a person) is in . . . ; stays at . . .","で, Movement: at place, by way of
by (means of transportation); with (a tool)","は, Subject particle
to wear/to put on (a sword)
to stick/to paste","ない, there isn't, doesn't have","か, Question particle
or",,,,
12,男は同じように元気のない声で答えた。,"男, man, male","は, Subject particle
to wear/to put on (a sword)
to stick/to paste","同じ, the same, alike","よう, VOLITIONAL","に, Movement: to, at
IN ORDER TO…(verb conjugation)","元気, health, spirit, energy","の, Possession particle","ない, there isn't, doesn't have","声, voice","で, Movement: at place, by way of
by (means of transportation); with (a tool)","答え, to answer, to reply","た, PAST",,,,,,
11,二時間ですか、それとも半時間ですか？,"二, two","時間, time","です, I am . . . .","か, Question particle
or","それ, that one","と, And
together with (a person)
to take off","も, As well","半, half","時間, time","です, I am . . . .","か, Question particle
or",,,,,,,
12,日は毎日、東から出て、西へはいつた。,"日, day
day of month","は, Subject particle
to wear/to put on (a sword)
to stick/to paste","毎日, every day","東, east","から, From","出, to put out, to send
to appear, to come forth, to leave","て, TE FORM","西, west","へ, Movement: toward, to","は, Subject particle
to wear/to put on (a sword)
to stick/to paste","いつ, when","た, PAST",,,,,,
11,彼は、その時のことをよく覚えている。,"彼, he; boyfriend","は, Subject particle
to wear/to put on (a sword)
to stick/to paste","その, that . . .","時, when . . . ; at the time of . . .
o'clock","の, Possession particle","こと, things; matters","を, Direct object particle","よく, well","覚え, memorize, remember, know; learn, master","て, TE FORM","いる, (a person) is in . . . ; stays at . . .",,,,,,,
11,彼は、逃げるように主人の前を離れた。,"彼, he; boyfriend","は, Subject particle
to wear/to put on (a sword)
to stick/to paste","逃げる, to run away; to escape","よう, VOLITIONAL","に, Movement: to, at
IN ORDER TO…(verb conjugation)","主人, head of a familiy","の, Possession particle","前, before/in front","を, Direct object particle","離れ, (something/someone) separates; parts from","た, PAST",,,,,,,
11,父が出かけると間もなく母も出かけた。,"父, father (humble)","が, Subject particle
. . . , but","出かける, to depart, to go out, to set out, to start","と, And
together with (a person)
to take off","間, between","も, As well","なく, to lose","母, mother","も, As well","出かけ, to depart, to go out, to set out, to start","た, PAST",,,,,,,
10,僕は、自分をだますために、詩を作る。,"僕, I (used by men)","は, Subject particle
to wear/to put on (a sword)
to stick/to paste","自分, myself, oneself","を, Direct object particle","だます, to deceive","ため, to save money","に, Movement: to, at
IN ORDER TO…(verb conjugation)","詩, poem","を, Direct object particle","作る, to make, to create, to manufacture, to draw up, to write, to compose, to build, to coin, to cultivate, to organize, to establish",,,,,,,,
